,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temperature Difference,Power,Mean Temperature,Wear strain
5294,2,0.9347826086956488,0.9506172839506135,0.15948777648428414,0.6140109890109889,0.6877470355731224,0,0.4222222222222245,0.6624852831477438,0.9476744186046488,0.5115475541007456
5295,2,0.9239130434782581,0.9259259259259238,0.09778812572759032,0.6043956043956044,0.6956521739130435,0,0.39999999999999747,0.5942238040029838,0.9302325581395365,0.5099593865551312
5296,3,0.9239130434782581,0.9259259259259238,0.1228172293364378,0.6373626373626373,0.7035573122529644,0,0.39999999999999747,0.6544954928235686,0.9302325581395365,0.541649996969146
5297,2,0.9130434782608674,0.9135802469135825,0.13853317811408616,0.6153846153846153,0.7233201581027667,0,0.4000000000000099,0.644449836878859,0.9186046511627879,0.5391162029459903
5298,1,0.9130434782608674,0.9135802469135825,0.559953434225844,0.19642857142857145,0.7312252964426877,0,0.4000000000000099,0.30990994634527763,0.9186046511627879,0.20297629872097958
5299,2,0.9130434782608674,0.9135802469135825,0.10884749708963914,0.6222527472527473,0.7430830039525691,0,0.4000000000000099,0.6242158501622225,0.9186046511627879,0.5595441595441596
5300,1,0.9239130434782581,0.9259259259259238,0.3154831199068685,0.3118131868131868,0.7509881422924901,0,0.39999999999999747,0.38587586615977787,0.9302325581395365,0.3052070073346669
5301,2,0.9239130434782581,0.9135802469135825,0.08207217694994184,0.7142857142857142,0.7628458498023715,0,0.3777777777777829,0.6973698401143196,0.9244186046511658,0.652809601745772
5302,2,0.9347826086956488,0.9135802469135825,0.18800931315483127,0.4587912087912089,0.7707509881422925,0,0.3555555555555687,0.499905632397746,0.9302325581395365,0.4397163120567376
5303,2,0.9347826086956488,0.9259259259259238,0.18218859138533183,0.5535714285714285,0.7786561264822134,0,0.3777777777777829,0.6105280541400415,0.9360465116279002,0.5266230223677032
5304,2,0.9347826086956488,0.9135802469135825,0.1495925494761351,0.6249999999999999,0.7865612648221343,0,0.3555555555555687,0.6660296853514519,0.9302325581395365,0.5946960053343031
5305,3,0.9347826086956488,0.9259259259259238,0.2980209545983702,0.34752747252747257,0.7944664031620553,0,0.3777777777777829,0.42601579983283455,0.9360465116279002,0.3545553737043099
5306,3,0.9456521739130395,0.9259259259259238,0.25844004656577424,0.38324175824175827,0.8142292490118577,0,0.35555555555555585,0.4508704287884099,0.9418604651162781,0.3958416681820937
5307,2,0.9456521739130395,0.9382716049382722,0.21071012805587896,0.4258241758241758,0.83399209486166,0,0.3777777777777829,0.47495214214457115,0.9476744186046488,0.4450991089288961
5308,2,0.9456521739130395,0.9259259259259238,0.18218859138533183,0.532967032967033,0.8418972332015809,0,0.35555555555555585,0.5855711936153577,0.9418604651162781,0.5500272776868522
5309,1,0.9347826086956488,0.9259259259259238,0.14784633294528526,0.6071428571428571,0.849802371541502,1,0.3777777777777829,0.6436005284585726,0.9360465116279002,0.6255682851427532
5310,2,0.9239130434782581,0.9012345679012341,0.15075669383003498,0.5384615384615384,0.0,0,0.35555555555555585,0.5661404549417168,0.9186046511627879,0.0
5311,3,0.9130434782608674,0.8888888888888857,0.16996507566938301,0.6318681318681317,0.007905138339920948,0,0.35555555555555585,0.6936153576532126,0.9069767441860392,0.0060374613566102926
5312,2,0.9021739130434767,0.8888888888888857,0.410360884749709,0.27060439560439564,0.02766798418972332,0,0.37777777777777044,0.371276973406311,0.9011627906976756,0.009971509971509971
5313,1,0.9130434782608674,0.8888888888888857,0.23166472642607683,0.39560439560439564,0.035573122529644265,0,0.35555555555555585,0.4503221979562675,0.9069767441860392,0.01778505182760502
5314,2,0.9021739130434767,0.8765432098765444,0.310244470314319,0.3708791208791209,0.04743083003952569,0,0.35555555555555585,0.4653670899727683,0.8953488372093048,0.022404073467903254
5315,2,0.9021739130434767,0.8765432098765444,0.3154831199068685,0.32142857142857145,0.05533596837944664,0,0.35555555555555585,0.3993232494809782,0.8953488372093048,0.023082984785112445
5316,1,0.9021739130434767,0.8765432098765444,0.3032596041909197,0.4024725274725275,0.06324110671936758,0,0.35555555555555585,0.5048565612445739,0.8953488372093048,0.03210280657089168
5317,2,0.9021739130434767,0.864197530864196,0.2729918509895227,0.3997252747252747,0.07509881422924901,0,0.3333333333333288,0.4818421005329523,0.8895348837209269,0.037891737891737894
5318,2,0.891304347826086,0.8518518518518547,0.190919674039581,0.4835164835164835,0.08300395256916995,0,0.3333333333333417,0.5322467577988083,0.8779069767441854,0.04964539007092198
5319,1,0.891304347826086,0.864197530864196,0.1362048894062864,0.5934065934065934,0.0909090909090909,0,0.35555555555555585,0.6170652574438064,0.8837209302325562,0.06552706552706553
5320,2,0.8804347826086882,0.864197530864196,0.1135040745052387,0.5728021978021978,0.10276679841897232,0,0.3777777777777829,0.5735044981890408,0.8779069767441783,0.07171000788022064
5321,1,0.8804347826086882,0.864197530864196,0.23748544819557627,0.6332417582417582,0.11067193675889328,0,0.3777777777777829,0.7602838217980173,0.8779069767441783,0.0846941868218464
5322,1,0.8804347826086882,0.864197530864196,0.11001164144353903,0.7074175824175823,0.12252964426877469,0,0.3777777777777829,0.719837193417635,0.8779069767441783,0.10391586349033156
5323,1,0.8804347826086882,0.864197530864196,0.13445867287543656,0.6126373626373626,0.13438735177865613,0,0.3777777777777829,0.6374846090934418,0.8779069767441783,0.09975146996423591
5324,1,0.8804347826086882,0.8765432098765444,0.2083818393480792,0.3708791208791209,0.14624505928853754,0,0.4000000000000099,0.4048145451930941,0.8837209302325562,0.06907922652603504
5325,2,0.891304347826086,0.864197530864196,0.3061699650756694,0.3228021978021978,0.15810276679841895,0,0.35555555555555585,0.39633718892393976,0.8837209302325562,0.06619385342789598
5326,1,0.891304347826086,0.864197530864196,0.14668218859138538,0.6222527472527473,0.1660079051383399,0,0.35555555555555585,0.6600699218995749,0.8837209302325562,0.12500454628114205
5327,1,0.891304347826086,0.864197530864196,0.5518044237485448,0.17719780219780218,0.17786561264822134,0,0.35555555555555585,0.27378288261569017,0.8837209302325562,0.045553737043098744
5328,1,0.9130434782608674,0.8888888888888857,0.13853317811408616,0.5233516483516483,0.18972332015810275,0,0.35555555555555585,0.5386210646463013,0.9069767441860392,0.12191307510456445
5329,2,0.9130434782608674,0.9012345679012341,0.16763678696158324,0.5728021978021978,0.20158102766798416,0,0.3777777777777829,0.6210421778245122,0.9127906976744171,0.14066193853427897
5330,2,0.9021739130434767,0.8888888888888857,0.2444703143189756,0.385989010989011,0.20948616600790512,0,0.37777777777777044,0.44589141434567303,0.9011627906976756,0.10248530035764077
5331,2,0.9130434782608674,0.8765432098765444,0.1629802095459838,0.559065934065934,0.21739130434782608,0,0.3333333333333417,0.6006857379097127,0.9011627906976756,0.148360307934776
5332,3,0.9021739130434767,0.864197530864196,0.13678696158323633,0.5824175824175825,0.225296442687747,0,0.3333333333333288,0.6049839575076169,0.8895348837209269,0.1596290234588107
5333,1,0.891304347826086,0.8518518518518547,0.13795110593713622,0.6565934065934066,0.24505928853754938,0,0.3333333333333417,0.6912561675968616,0.8779069767441854,0.1939261683942535
5334,1,0.8804347826086882,0.8518518518518547,0.8952270081490105,0.08241758241758244,0.2569169960474308,3,0.3555555555555687,0.1747148750303325,0.8720930232558146,0.038613081166272656
5335,1,0.8695652173913047,0.827160493827158,0.19615832363213048,0.48214285714285715,0.26877470355731226,0,0.3333333333333288,0.5344992225907053,0.8546511627907023,0.16034430502515606
5336,2,0.8586956521739069,0.827160493827158,0.28812572759022126,0.41071428571428575,0.28063241106719367,0,0.35555555555555585,0.5063978987480565,0.8488372093023173,0.1450384918470025
5337,1,0.8695652173913047,0.8518518518518547,0.18277066356228178,0.5576923076923076,0.2885375494071146,0,0.3777777777777829,0.6160182264283212,0.8662790697674438,0.19647208583378795
5338,1,0.8695652173913047,0.8395061728395063,0.29452852153667064,0.396978021978022,0.30039525691699603,0,0.35555555555555585,0.4917563158888081,0.860465116279066,0.15064557192216768
5339,1,0.8804347826086882,0.864197530864196,0.24796274738067525,0.3983516483516483,0.31225296442687744,0,0.3777777777777829,0.4641582859248474,0.8779069767441783,0.15707098260289748
5340,2,0.891304347826086,0.864197530864196,0.130966239813737,0.6249999999999999,0.32411067193675885,0,0.35555555555555585,0.6483065509090745,0.8837209302325562,0.2450506152633812
5341,3,0.891304347826086,0.8765432098765444,0.13736903376018628,0.7142857142857142,0.3320158102766798,0,0.3777777777777829,0.7569225376796355,0.8895348837209269,0.2841243862520458
5342,1,0.891304347826086,0.8765432098765444,0.12048894062863802,0.5755494505494505,0.3517786561264822,0,0.3777777777777829,0.5827278078855367,0.8895348837209269,0.24654785718615507
5343,2,0.891304347826086,0.8765432098765444,0.2555296856810245,0.4752747252747253,0.3636363636363636,0,0.3777777777777829,0.5700477230445684,0.8895348837209269,0.21414802691398432
5344,2,0.8804347826086882,0.8765432098765444,0.11175785797438886,0.6456043956043955,0.37154150197628455,0,0.4000000000000099,0.6529474147770679,0.8837209302325562,0.2894586894586894
5345,2,0.891304347826086,0.8765432098765444,0.2072176949941793,0.489010989010989,0.3794466403162055,0,0.3777777777777829,0.5513629377982691,0.8895348837209269,0.22927805055464626
5346,2,0.8804347826086882,0.864197530864196,0.21303841676367874,0.43543956043956045,0.38735177865612647,0,0.3777777777777829,0.4885792732795887,0.8779069767441783,0.2108868279081045
5347,2,0.8695652173913047,0.864197530864196,0.0547147846332946,0.8241758241758241,0.3952569169960474,0,0.39999999999999747,0.7813277971006677,0.8720930232558146,0.3867369824816633
5348,2,0.8695652173913047,0.8518518518518547,0.2648428405122235,0.42307692307692313,0.40316205533596833,0,0.3777777777777829,0.5076639974116316,0.8662790697674438,0.21392980541916712
5349,1,0.8695652173913047,0.864197530864196,0.27590221187427244,0.4093406593406594,0.4110671936758893,0,0.39999999999999747,0.4966027663188547,0.8720930232558146,0.21182033096926714
5350,1,0.8804347826086882,0.8765432098765444,0.26426076833527357,0.42994505494505497,0.4229249011857707,0,0.4000000000000099,0.5163862600771119,0.8837209302325562,0.2276595744680851
5351,1,0.891304347826086,0.8888888888888857,0.21071012805587896,0.4217032967032967,0.43478260869565216,0,0.39999999999999747,0.46979562673568986,0.8953488372092977,0.23004182578650664
5352,1,0.8804347826086882,0.8765432098765444,0.24563445867287548,0.4464285714285714,0.44664031620553357,0,0.4000000000000099,0.5252028903448461,0.8837209302325562,0.24864520821967628
5353,2,0.8804347826086882,0.864197530864196,0.24505238649592553,0.41483516483516486,0.458498023715415,0,0.3777777777777829,0.4837373165448876,0.8779069767441783,0.23907377098866459
5354,2,0.8804347826086882,0.8518518518518547,0.1711292200232829,0.4629120879120879,0.46640316205533594,0,0.3555555555555687,0.49271347299738466,0.8720930232558146,0.26823058737952354
5355,3,0.8695652173913047,0.8395061728395063,0.09313154831199077,0.6318681318681317,0.4743083003952569,0,0.35555555555555585,0.61976596834641,0.860465116279066,0.36224768139661756
5356,3,0.8695652173913047,0.8518518518518547,0.3050058207217695,0.34615384615384615,0.49407114624505927,0,0.3777777777777829,0.4280379627382782,0.8662790697674438,0.21973692186458144
5357,2,0.8695652173913047,0.8395061728395063,0.46565774155995354,0.23076923076923078,0.5138339920948616,0,0.35555555555555585,0.3322413653643938,0.860465116279066,0.1623325453112687
5358,3,0.8695652173913047,0.8518518518518547,0.3835855646100116,0.2802197802197802,0.5217391304347826,0,0.3777777777777829,0.37350022917846265,0.8662790697674438,0.19363520640116386
5359,1,0.8695652173913047,0.8518518518518547,0.13329452852153667,0.5947802197802198,0.541501976284585,0,0.3777777777777829,0.6159946345277576,0.8662790697674438,0.39114384433533367
5360,2,0.8695652173913047,0.8518518518518547,0.17171129220023285,0.5521978021978021,0.5533596837944663,0,0.3777777777777829,0.5999667466544438,0.8662790697674438,0.37340122446505425
5361,2,0.8695652173913047,0.864197530864196,0.2764842840512224,0.3695054945054945,0.5612648221343873,0,0.39999999999999747,0.4434524611969407,0.8720930232558146,0.2642541068072983
5362,2,0.8586956521739069,0.8518518518518547,0.06577415599534342,0.7307692307692307,0.5691699604743082,0,0.4000000000000099,0.6970867373075575,0.860465116279066,0.49754500818330605
5363,2,0.8586956521739069,0.8395061728395063,0.20372526193247964,0.49587912087912084,0.5770750988142292,0,0.3777777777777829,0.5572339507670738,0.8546511627907023,0.3531187488634297
5364,2,0.8586956521739069,0.8518518518518547,0.25203725261932486,0.43269230769230765,0.5849802371541502,0,0.4000000000000099,0.511702706103337,0.860465116279066,0.31668788264532943
5365,2,0.8478260869565233,0.8518518518518547,0.22118742724097795,0.44780219780219777,0.592885375494071,0,0.4222222222222245,0.5098142306344199,0.8546511627907023,0.3309692671394799
5366,3,0.8478260869565233,0.8518518518518547,0.13736903376018628,0.5054945054945055,0.6007905138339921,0,0.4222222222222245,0.5171749036102349,0.8546511627907023,0.3740801357822634
5367,1,0.8478260869565233,0.8395061728395063,0.34807916181606513,0.31456043956043955,0.6205533596837944,0,0.39999999999999747,0.4065154088813395,0.8488372093023244,0.25410074559010726
5368,1,0.8478260869565233,0.8395061728395063,0.29045401629802103,0.3598901098901099,0.6324110671936758,0,0.39999999999999747,0.43862061527676677,0.8488372093023244,0.29096199308965265
5369,3,0.8369565217391255,0.8395061728395063,0.19732246798603037,0.46840659340659335,0.6442687747035573,0,0.4222222222222245,0.5184432491214825,0.8430232558139537,0.3744741468145723
5370,3,0.8369565217391255,0.827160493827158,0.2671711292200233,0.4574175824175824,0.6640316205533596,0,0.39999999999999747,0.5549140805449955,0.8372093023255758,0.377814148026914
5371,2,0.8260869565217348,0.8148148148148167,0.15541327124563453,0.603021978021978,0.683794466403162,0,0.4000000000000099,0.6457743535819246,0.8255813953488413,0.5002182214948172
5372,3,0.8260869565217348,0.8148148148148167,0.19848661233993015,0.5906593406593406,0.691699604743083,0,0.4000000000000099,0.6701717490361023,0.8255813953488413,0.4964539007092198
5373,1,0.8260869565217348,0.8148148148148167,0.3731082654249128,0.29120879120879123,0.7114624505928854,0,0.4000000000000099,0.384864784707056,0.8255813953488413,0.27277686852154936
5374,2,0.8260869565217348,0.8148148148148167,0.2019790454016298,0.5082417582417581,0.7233201581027667,0,0.4000000000000099,0.5712070964436895,0.8255813953488413,0.4525913802509547
5375,2,0.8260869565217348,0.8148148148148167,0.21071012805587896,0.4271978021978022,0.7312252964426877,0,0.4000000000000099,0.4766709806141983,0.8255813953488413,0.39137418924652967
5376,3,0.8152173913043441,0.8148148148148167,0.09778812572759032,0.7376373626373626,0.7391304347826086,0,0.4222222222222245,0.7398105458042367,0.8197674418604635,0.6517851730617688
5377,2,0.8260869565217348,0.827160493827158,0.5017462165308498,0.2101648351648352,0.758893280632411,0,0.4222222222222245,0.3123814787852643,0.831395348837205,0.22229496272049465
5378,2,0.8260869565217348,0.827160493827158,0.22235157159487784,0.45467032967032966,0.7667984189723319,0,0.4222222222222245,0.5193386179190596,0.831395348837205,0.4339334424440807
5379,2,0.8260869565217348,0.827160493827158,0.1618160651920839,0.5206043956043956,0.7747035573122529,0,0.4222222222222245,0.5542007064089084,0.831395348837205,0.4954355337334061
5380,2,0.8152173913043441,0.8148148148148167,0.1897555296856811,0.4629120879120879,0.7826086956521738,0,0.4222222222222245,0.5061945590336758,0.8197674418604635,0.45008183306055644
5381,2,0.8152173913043441,0.827160493827158,0.28114086146682193,0.3186813186813187,0.7905138339920948,0,0.44444444444443865,0.37758499824745884,0.8255813953488413,0.3273322422258592
5382,2,0.8260869565217348,0.827160493827158,0.3084982537834692,0.41208791208791207,0.7984189723320158,0,0.4222222222222245,0.5215562565720294,0.831395348837205,0.4138691883372734
5383,2,0.8152173913043441,0.8148148148148167,0.19557625145518054,0.5013736263736263,0.8063241106719367,0,0.4222222222222245,0.5577170230167076,0.8197674418604635,0.49834515366430254
5384,1,0.8260869565217348,0.827160493827158,0.14726426076833532,0.5796703296703296,0.8142292490118577,0,0.4222222222222245,0.6111335795878383,0.831395348837205,0.5744074680244893
5385,3,0.8260869565217348,0.8148148148148167,0.341094295692666,0.3173076923076923,0.826086956521739,0,0.4000000000000099,0.40685692972759224,0.8255813953488413,0.340795296114445
5386,2,0.8260869565217348,0.8024691358024683,0.1752037252619325,0.5247252747252746,0.8458498023715414,0,0.3777777777777829,0.5699263932702419,0.8197674418604564,0.5448263320603746
5387,2,0.8152173913043441,0.8024691358024683,0.15424912689173464,0.6346153846153846,0.8537549407114624,0,0.39999999999999747,0.6817295334645492,0.8139534883720927,0.6546644844517184
5388,1,0.8152173913043441,0.8148148148148167,0.1536670547147847,0.6208791208791208,0.8616600790513833,0,0.4222222222222245,0.6650803922097298,0.8197674418604635,0.6475116687882645
5389,2,0.8152173913043441,0.8148148148148167,0.11525029103608853,0.6222527472527473,0.8735177865612648,0,0.4222222222222245,0.6302834623023899,0.8197674418604635,0.6577620173364854
5390,3,0.8152173913043441,0.8148148148148167,0.18335273573923172,0.5961538461538461,0.8814229249011857,0,0.4222222222222245,0.6631660779925765,0.8197674418604635,0.6380311571800934
5391,2,0.8043478260869534,0.8024691358024683,0.2351571594877765,0.42032967032967034,0.901185770750988,0,0.4222222222222245,0.48430801585375716,0.8081395348837219,0.47543189670849245
5392,2,0.8152173913043441,0.8024691358024683,0.18218859138533183,0.5,0.9090909090909091,0,0.39999999999999747,0.5456402167758635,0.8139534883720927,0.5604655391889434
5393,2,0.8152173913043441,0.8148148148148167,0.17753201396973228,0.532967032967033,0.91699604743083,0,0.4222222222222245,0.581742565181051,0.8197674418604635,0.5990907437715949
5394,1,0.8152173913043441,0.8148148148148167,0.0547147846332946,0.9162087912087912,0.924901185770751,4,0.4222222222222245,0.8763177761600475,0.8197674418604635,1.0
5395,2,0.8152173913043441,0.827160493827158,0.21012805587892902,0.4532967032967033,0.9367588932806323,0,0.44444444444443865,0.5089154915653339,0.8255813953488413,0.5286779414438988
5396,2,0.8152173913043441,0.827160493827158,0.20663562281722936,0.4931318681318682,0.9446640316205533,0,0.44444444444443865,0.5560532323150621,0.8255813953488413,0.5751530581317816
5397,1,0.8152173913043441,0.8148148148148167,0.1443538998835856,0.5343406593406593,0.9525691699604742,0,0.4222222222222245,0.5560543557388984,0.8197674418604635,0.6237922046432685
5398,2,0.8260869565217348,0.827160493827158,0.4394644935972062,0.2760989010989011,0.9644268774703557,0,0.4222222222222245,0.3931185796327752,0.831395348837205,0.35349457477117047
5399,3,0.8152173913043441,0.827160493827158,0.14144353899883588,0.6868131868131867,0.9723320158102766,4,0.44444444444443865,0.7296076105224371,0.8255813953488413,0.8022549554464448
5400,2,0.8043478260869534,0.827160493827158,0.17986030267753206,0.5837912087912087,0.992094861660079,4,0.4666666666666657,0.6450508686313102,0.8197674418604564,0.7044492938109959
5401,1,0.7934782608695627,0.8148148148148167,0.16647264260768335,0.7005494505494505,0.9999999999999999,4,0.4666666666666657,0.7719314801333729,0.8081395348837219,0.8404194702067042
5402,2,0.8043478260869534,0.8148148148148167,0.14726426076833532,0.6140109890109889,0.0,0,0.4444444444444515,0.6510432113744417,0.8139534883720927,0.0
5403,2,0.8043478260869534,0.8148148148148167,0.40162980209545995,0.2967032967032967,0.007905138339920948,0,0.4444444444444515,0.4069760126542461,0.8139534883720927,0.0030793477601988237
5404,3,0.8152173913043441,0.8395061728395063,0.14784633294528526,0.581043956043956,0.015810276679841896,0,0.4666666666666657,0.6132478632478633,0.831395348837205,0.011177789901194156
5405,2,0.8043478260869534,0.827160493827158,0.16065192083818403,0.6167582417582418,0.035573122529644265,0,0.4666666666666657,0.6668194523084113,0.8197674418604564,0.02656846699399891
5406,2,0.8043478260869534,0.827160493827158,0.11175785797438886,0.6043956043956044,0.043478260869565216,0,0.4666666666666657,0.607111722253678,0.8197674418604564,0.0318724616596957
5407,2,0.8043478260869534,0.827160493827158,0.45750873108265433,0.2884615384615385,0.05138339920948616,0,0.4666666666666657,0.4211985584225333,0.8197674418604564,0.01954294720252167
5408,2,0.7934782608695627,0.827160493827158,0.26775320139697323,0.4010989010989011,0.05928853754940711,0,0.48888888888888027,0.4803445765590876,0.8139534883720927,0.03000545553737043
5409,2,0.8043478260869534,0.827160493827158,0.15424912689173464,0.554945054945055,0.06719367588932806,0,0.4666666666666657,0.5883572847295245,0.8197674418604564,0.04554767533490938
5410,1,0.8043478260869534,0.8395061728395063,0.14493597206053555,0.6552197802197802,0.07509881422924901,0,0.4888888888888927,0.6966205164154692,0.8255813953488413,0.05931381463296357
5411,2,0.8152173913043441,0.8518518518518547,0.1711292200232829,0.489010989010989,0.08695652173913043,0,0.4888888888888927,0.5239199403237258,0.8372093023255829,0.05254288658543977
5412,2,0.8260869565217348,0.8518518518518547,0.09313154831199077,0.7706043956043955,0.09486166007905138,0,0.4666666666666781,0.7704485606693808,0.8430232558139537,0.08714311693035097
5413,3,0.8043478260869534,0.8395061728395063,0.20896391152502913,0.44780219780219777,0.10276679841897232,0,0.4888888888888927,0.5012267788293024,0.8255813953488413,0.057368006304176516
5414,2,0.7934782608695627,0.8148148148148167,0.21303841676367874,0.4189560439560439,0.12252964426877469,0,0.4666666666666657,0.46789928729991825,0.8081395348837219,0.06445414317754743
5415,1,0.7934782608695627,0.827160493827158,0.14086146682188594,0.6387362637362637,0.13043478260869565,0,0.48888888888888027,0.6735622421742296,0.8139534883720927,0.1006182942353155
5416,2,0.7934782608695627,0.8148148148148167,0.2863795110593714,0.36401098901098905,0.14229249011857706,0,0.4666666666666657,0.4418560759254766,0.8081395348837219,0.06612111292962357
5417,2,0.7934782608695627,0.827160493827158,0.1268917345750874,0.5769230769230769,0.15019762845849802,0,0.48888888888888027,0.5899323249480978,0.8139534883720927,0.10549796932775656
5418,2,0.7934782608695627,0.827160493827158,0.13387660069848661,0.5192307692307692,0.15810276679841895,0,0.48888888888888027,0.530143708377147,0.8139534883720927,0.10086682427107958
5419,2,0.7934782608695627,0.8148148148148167,0.08905704307334117,0.6813186813186812,0.1660079051383399,0,0.4666666666666657,0.6692752568146889,0.8081395348837219,0.1359519912711402
5420,2,0.7934782608695627,0.8148148148148167,0.20023282887077998,0.41758241758241765,0.17391304347826086,0,0.4666666666666657,0.4577233141901912,0.8081395348837219,0.09121658483360612
5421,1,0.7934782608695627,0.8148148148148167,0.23166472642607683,0.45054945054945056,0.1818181818181818,0,0.4666666666666657,0.520693467065707,0.8081395348837219,0.10205491907619568
5422,1,0.8043478260869534,0.827160493827158,0.14784633294528526,0.559065934065934,0.19367588932806323,0,0.4666666666666657,0.5876877241230554,0.8197674418604564,0.1321755470691641
5423,2,0.7934782608695627,0.8148148148148167,0.27881257275902216,0.38461538461538464,0.20553359683794464,0,0.4666666666666657,0.4651850953112783,0.8081395348837219,0.10023640661938535
5424,2,0.7934782608695627,0.8024691358024683,0.1216530849825379,0.5728021978021978,0.2134387351778656,0,0.44444444444443865,0.5806607080266386,0.802325581395344,0.14893617021276595
5425,2,0.7826086956521721,0.8024691358024683,0.35331781140861473,0.33104395604395603,0.22134387351778656,0,0.4666666666666657,0.4331439240745235,0.7965116279069804,0.09470812875068194
5426,2,0.7934782608695627,0.8148148148148167,0.22467986030267761,0.5247252747252746,0.2292490118577075,0,0.4666666666666657,0.6100326242282078,0.8081395348837219,0.1476632114929987
5427,2,0.8043478260869534,0.827160493827158,0.1484284051222352,0.6607142857142857,0.23715415019762845,0,0.4666666666666657,0.7064864245463615,0.8197674418604564,0.18876159301691217
5428,2,0.8043478260869534,0.827160493827158,0.1658905704307334,0.5975274725274724,0.24505928853754938,0,0.4666666666666657,0.6488907313039805,0.8197674418604564,0.17776565436139902
5429,2,0.8152173913043441,0.827160493827158,0.24563445867287548,0.42032967032967034,0.25296442687747034,0,0.44444444444443865,0.49126425624848336,0.8255813953488413,0.13345456749712067
5430,2,0.8152173913043441,0.8395061728395063,0.3061699650756694,0.3379120879120879,0.2608695652173913,0,0.4666666666666657,0.417271068690627,0.831395348837205,0.11362065830150936
5431,2,0.8152173913043441,0.8395061728395063,0.1711292200232829,0.5439560439560439,0.26877470355731226,0,0.4666666666666657,0.5896177662739177,0.831395348837205,0.17889313208462143
5432,2,0.8152173913043441,0.827160493827158,0.13038416763678706,0.5824175824175825,0.27667984189723316,0,0.44444444444443865,0.5992747175712476,0.8255813953488413,0.19603564284415348
5433,2,0.8260869565217348,0.8395061728395063,0.22235157159487784,0.5728021978021978,0.2845849802371541,0,0.4444444444444515,0.6690910153055264,0.8372093023255758,0.19858156028368792
5434,2,0.8260869565217348,0.8395061728395063,0.26833527357392317,0.36538461538461536,0.2924901185770751,0,0.4444444444444515,0.4331338132599962,0.8372093023255758,0.1363641874280172
5435,1,0.8369565217391255,0.8395061728395063,0.2072176949941793,0.5260989010989011,0.30039525691699603,0,0.4222222222222245,0.5975895818167112,0.8430232558139537,0.19395041522701095
5436,1,0.8260869565217348,0.8395061728395063,0.29743888242142025,0.37225274725274726,0.31225296442687744,0,0.4444444444444515,0.45964099867885355,0.8372093023255758,0.14797235861065647
5437,1,0.8260869565217348,0.8518518518518547,0.13154831199068684,0.5851648351648351,0.32411067193675885,0,0.4666666666666781,0.603444866851807,0.8430232558139537,0.23063587318906464
5438,2,0.8260869565217348,0.8395061728395063,0.29976717112922,0.38873626373626374,0.3359683794466403,0,0.4444444444444515,0.48371821833966955,0.8372093023255758,0.16539370794689942
5439,2,0.8369565217391255,0.8395061728395063,0.26658905704307334,0.3667582417582418,0.3438735177865612,0,0.4222222222222245,0.4339359378791555,0.8430232558139537,0.1608474268048736
5440,3,0.8369565217391255,0.8395061728395063,0.3084982537834692,0.3598901098901099,0.3517786561264822,0,0.4222222222222245,0.4490684569548923,0.8430232558139537,0.1618476086561193
5441,1,0.8369565217391255,0.8518518518518547,0.13038416763678706,0.5370879120879121,0.37154150197628455,0,0.4444444444444515,0.5476691202243252,0.8488372093023244,0.24444444444444444
5442,2,0.8478260869565233,0.864197530864196,0.10768335273573926,0.6593406593406592,0.38339920948616596,0,0.44444444444443865,0.6641524441208984,0.860465116279066,0.30457658968297263
5443,1,0.8369565217391255,0.864197530864196,0.15017462165308504,0.5906593406593406,0.3913043478260869,0,0.4666666666666657,0.6265334735366281,0.8546511627907023,0.2808510638297872
5444,2,0.8369565217391255,0.864197530864196,0.49825378346915017,0.22115384615384615,0.40316205533596833,0,0.4666666666666657,0.3292845138271006,0.8546511627907023,0.12304055282778686
5445,1,0.8369565217391255,0.8765432098765444,0.2793946449359721,0.38873626373626374,0.4110671936758893,0,0.4888888888888927,0.47109655153819197,0.860465116279066,0.20236406619385341
5446,2,0.8478260869565233,0.8888888888888857,0.19965075669383003,0.4986263736263737,0.4229249011857707,0,0.48888888888888027,0.5574912148255997,0.8720930232558146,0.2600897132812026
5447,2,0.8478260869565233,0.8765432098765444,0.17287543655413273,0.5535714285714285,0.43083003952569165,0,0.4666666666666657,0.6026011755507024,0.8662790697674438,0.2913802509547191
5448,2,0.8369565217391255,0.864197530864196,0.22293364377182778,0.5219780219780219,0.4387351778656126,0,0.4666666666666657,0.605132249454016,0.8546511627907023,0.28125113657028544
5449,2,0.8478260869565233,0.8765432098765444,0.6757857974388825,0.15521978021978022,0.44664031620553357,0,0.4666666666666657,0.2718809260607368,0.8662790697674438,0.10343092683518215
5450,3,0.8478260869565233,0.8765432098765444,0.15541327124563453,0.5233516483516483,0.45454545454545453,0,0.4666666666666657,0.5522717876818823,0.8662790697674438,0.29208340910468567
5451,2,0.8369565217391255,0.864197530864196,0.11233993015133881,0.618131868131868,0.4743083003952569,0,0.4666666666666657,0.6229385172602839,0.8546511627907023,0.3549736315693762
5452,1,0.8369565217391255,0.864197530864196,0.22409778812572767,0.43956043956043955,0.48221343873517786,0,0.4666666666666657,0.5013907987094106,0.8546511627907023,0.26475116687882644
5453,2,0.8369565217391255,0.8518518518518547,0.16472642607683352,0.5260989010989011,0.49407114624505927,0,0.4444444444444515,0.5630633970539334,0.8488372093023244,0.31899739346547856
